region,sexe,mstat,branch,sectins,csp,rev_total_mois,log_revenu,sans_revenu,age_grp,age_num,bancarise,a_assurance,logem,Stg_formel
AUTONOME D'ABIDJAN,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Ouvrier ou employé non qualifié,70000.0,11.156265,0,35-44,41,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),BTP,Entreprise Privée,Ouvrier ou employé non qualifié,87966.664,11.384725,0,45-54,50,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,42,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,59,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,68,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Veuf(ve),Elevage/syl./peche,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Aut. services,Entreprise Privée,Cadre moyen/agent de maîtrise,100000.0,11.512936,0,25-34,25,1,0,Autre,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,55,1,0,Autre,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,52,1,1,Autre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Autre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Union libre,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Union libre,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,75000.0,11.225257,0,55-64,58,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,36,1,0,Autre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Ouvrier ou employé qualifié,60000.0,11.002116,0,25-34,30,0,0,Locataire,1
AUTONOME D'ABIDJAN,Masculin,Célibataire,Restaurant/Hotel,Entreprise Privée,Ouvrier ou employé non qualifié,30000.0,10.308986,0,25-34,32,1,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,54,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,28,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,81,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,52,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Stagiaire ou Apprenti rénuméré,56000.0,10.933125,0,25-34,26,1,0,Proprietaire titre,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,18-24,20,0,0,Proprietaire titre,1
AUTONOME D'ABIDJAN,Masculin,Union libre,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,125000.0,11.736077,0,45-54,46,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Education/Sante,Entreprise Privée,Stagiaire ou Apprenti rénuméré,70258.023,11.159944,0,25-34,31,1,0,Proprietaire titre,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Aut. services,Entreprise Privée,Ouvrier ou employé non qualifié,70000.0,11.156265,0,35-44,43,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Aut. services,Etat/Collectivités locales,Ouvrier ou employé non qualifié,64255.0,11.07063,0,45-54,51,1,1,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Union libre,Aut. services,Entreprise Privée,Patron/Employeur,0.0,0.0,1,35-44,35,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Divorcé(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,59,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Education/Sante,Entreprise Privée,Stagiaire ou Apprenti rénuméré,200000.0,12.206078,0,25-34,29,1,0,Locataire,1
AUTONOME D'ABIDJAN,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Ouvrier ou employé non qualifié,45000.0,10.71444,0,45-54,53,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Aut. services,Ménage comme employeur de personnel domestique,"Manœuvre, aide ménagère",40000.0,10.59666,0,18-24,19,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Indust. extr.,Entreprise Privée,Cadre moyen/agent de maîtrise,315000.0,12.660331,0,65+,65,1,1,Locataire,1
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,58,1,1,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Restaurant/Hotel,Entreprise Privée,Ouvrier ou employé qualifié,90000.0,11.407576,0,25-34,30,0,1,Proprietaire titre,1
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,1,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,85000.0,11.350418,0,25-34,31,1,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),BTP,Entreprise Privée,Ouvrier ou employé non qualifié,84000.0,11.338584,0,45-54,45,1,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,20000.0,9.9035378,0,45-54,49,1,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,1,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Education/Sante,Entreprise publique/ parapublique,Cadre moyen/agent de maîtrise,250000.0,12.42922,0,35-44,38,1,0,Proprietaire titre,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Education/Sante,Entreprise publique/ parapublique,Cadre moyen/agent de maîtrise,250000.0,12.42922,0,25-34,27,1,0,Proprietaire titre,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Aut. services,Entreprise Privée,"Manœuvre, aide ménagère",50000.0,10.819798,0,25-34,26,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,32,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,40,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,53,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,71,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Education/Sante,Entreprise Privée,Ouvrier ou employé qualifié,210000.0,12.254868,0,35-44,42,1,0,Locataire,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,38,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti rénuméré,90000.0,11.407576,0,25-34,31,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,59,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,35-44,41,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,44,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,61,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,27,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Education/Sante,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,25,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,60000.0,11.002116,0,45-54,54,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,59,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,25,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,74811.961,11.222747,0,45-54,53,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,37,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Aut. services,Entreprise publique/ parapublique,Ouvrier ou employé qualifié,189785.88,12.153657,0,55-64,57,1,0,Locataire,1
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Aut. services,Ménage comme employeur de personnel domestique,"Manœuvre, aide ménagère",31607.334,10.361176,0,35-44,42,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Patron/Employeur,0.0,0.0,1,35-44,40,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,75000.0,11.225257,0,45-54,46,1,0,Locataire,1
AUTONOME D'ABIDJAN,Masculin,Marié(e),BTP,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,45,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,33,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,23,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Elevage/syl./peche,Entreprise Privée,Ouvrier ou employé qualifié,60000.0,11.002116,0,25-34,29,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Commerce,Entreprise Privée,Patron/Employeur,0.0,0.0,1,45-54,49,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Ouvrier ou employé qualifié,100000.0,11.512936,0,45-54,52,1,0,Locataire,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,26,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Aut. services,Entreprise Privée,Ouvrier ou employé non qualifié,85000.0,11.350418,0,25-34,33,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,30,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,23,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,27,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,BTP,Entreprise Privée,Stagiaire ou Apprenti rénuméré,112000.0,11.626263,0,18-24,23,1,0,Locataire,1
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,22,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,80000.0,11.289794,0,18-24,22,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Education/Sante,Entreprise Privée,"Manœuvre, aide ménagère",150000.0,11.918397,0,25-34,27,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,22,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé qualifié,50000.0,10.819798,0,25-34,29,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,24,0,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,31,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,180000.0,12.100718,0,45-54,45,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,32,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,1,Autre,0
AUTONOME D'ABIDJAN,Masculin,Union libre,Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,150000.0,11.918397,0,55-64,58,1,1,Autre,1
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,1,Autre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,1,Autre,0
AUTONOME D'ABIDJAN,Féminin,Union libre,Restaurant/Hotel,Entreprise Privée,"Manœuvre, aide ménagère",95333.336,11.465145,0,45-54,47,1,1,Autre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,1,Autre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,1,1,Autre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Ouvrier ou employé non qualifié,95333.336,11.465145,0,25-34,33,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,156000.0,11.957618,0,25-34,30,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Union libre,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,31,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Union libre,Trans./Comm.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Locataire,0
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,65,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,25-34,25,0,0,Locataire,1
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,0,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,370333.34,12.822162,0,25-34,27,1,0,Locataire,1
AUTONOME D'ABIDJAN,Masculin,Célibataire,BTP,Entreprise Privée,Ouvrier ou employé non qualifié,60666.668,11.013166,0,25-34,33,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Aut. services,Entreprise Privée,Ouvrier ou employé qualifié,80000.0,11.289794,0,35-44,36,1,0,Locataire,1
AUTONOME D'ABIDJAN,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,64,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,28,1,0,Proprietaire titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Elevage/syl./peche,Entreprise Privée,Ouvrier ou employé qualifié,270000.0,12.506181,0,45-54,52,1,0,Locataire,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,0-17,17,0,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,18-24,20,1,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
AUTONOME D'ABIDJAN,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,63,1,0,Proprietaire sans titre,0
