cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,Cluster_Assigné
56,46,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,45,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,18,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,33,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,29,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
22,49,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,52,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
17,26,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,33,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,30,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,27,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,23,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,22,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,22,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,29,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,24,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,27,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,22,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,29,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,24,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,24,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,31,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,45,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,32,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,5,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,58,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,14,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,47,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,33,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,30,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,31,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,37,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
33,65,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,7
1,25,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,27,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,33,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,36,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
23,64,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,28,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,52,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,15,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,63,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
56,64,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,53,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
22,38,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,1,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,46,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,39,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,22,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,46,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,3,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,34,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,7,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,46,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,70,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,39,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,30,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,39,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,35,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,24,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,15,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,57,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,30,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
22,50,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,42,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,32,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,50,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
22,40,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,19,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,53,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,19,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,44,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,14,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,54,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,16,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,3,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,48,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
23,52,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
17,16,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,15,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
23,84,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
17,24,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,36,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,10,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,28,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,35,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
23,59,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
94,28,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,5,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,36,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,13,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,48,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,38,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,42,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,45,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,46,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,37,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
23,70,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,6,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,43,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,32,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,23,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,34,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,10,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,3,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,26,Féminin,Divorcé(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,24,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,28,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,33,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,45,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,32,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,14,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,42,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,32,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
23,56,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,43,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,13,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,27,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,13,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,36,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,10,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,28,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,38,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
33,60,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,7
22,35,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,7,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,44,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
56,57,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
17,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,43,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,25,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,47,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,1,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,42,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,30,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,28,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,35,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,39,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,14,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,40,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,31,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,30,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,11,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,47,Masculin,Séparé,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,16,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,52,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
22,37,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
1,19,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,23,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,46,Féminin,Séparé,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
56,73,Masculin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
1,15,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,40,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,6,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,51,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,45,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,39,Féminin,Séparé,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,49,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
22,33,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,64,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
22,53,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
94,26,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,18,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,29,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,33,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,29,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,28,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,2,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,26,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,35,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,44,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
22,39,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,36,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,18,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
17,27,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,22,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
1,3,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
94,33,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,40,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
17,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
23,82,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
17,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,32,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,28,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,80
56,33,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,30,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
22,40,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,10
56,53,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,59
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,71
