cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,age_group,predicted_cluster
12,3,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,40,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
22,25,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
56,54,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,59,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,11
94,25,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
22,53,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,22
17,29,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,29,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
22,37,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
12,16,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,57,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,11
1,6,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,42,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
1,6,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,35,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
56,46,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
56,45,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
1,18,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
22,33,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
1,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,29,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,94
22,49,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,22
1,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
17,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
56,52,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
17,26,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,33,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,30,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
94,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
17,27,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,23,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
1,22,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
17,22,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
17,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
94,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
94,29,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
17,24,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
17,27,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,22,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
17,29,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
1,24,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,24,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
22,31,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
56,45,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
17,32,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
1,5,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,58,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,11
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,14,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,47,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,22
17,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
94,33,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
94,30,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
17,31,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,37,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
33,65,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,65-74,23
1,25,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,94
1,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
94,27,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
94,33,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
94,36,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,1
23,64,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,23
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
17,28,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
94,52,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,1
1,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,15,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,63,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,23
56,64,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,11
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,9,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
94,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,53,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
22,38,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
12,1,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,46,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
22,39,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,35-44,22
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,22,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
22,46,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,45-54,22
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,35-44,56
1,3,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,34,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,22
1,7,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,46,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,22
56,70,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,65-74,11
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,39,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
22,30,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,39,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,35,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
94,24,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
17,15,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,57,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,11
1,30,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,94
22,50,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,45-54,22
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,42,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
22,32,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,22
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,,1
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,50,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
22,40,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
94,19,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
56,53,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
1,19,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
22,44,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
1,14,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
1,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
56,54,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,45-54,56
1,16,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,3,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,48,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,45-54,22
23,52,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,23
17,16,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
94,15,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
23,84,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,75-84,33
17,24,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
22,36,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,10,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
17,28,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,35,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,12
23,59,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,12
94,28,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
12,5,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,36,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
12,7,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,13,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,48,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
12,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
94,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
22,38,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
1,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
56,42,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
17,45,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,12
56,46,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
17,37,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,12
23,70,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,65-74,23
1,6,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,43,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
94,32,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
22,23,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
56,34,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,11
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,10,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,3,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
17,26,Féminin,Divorcé(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
94,24,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
22,28,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
56,33,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,11
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
17,45,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,12
94,17,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
1,4,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,32,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
1,14,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,42,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,32,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
23,56,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,23
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,43,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
1,13,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,8,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,,1
22,27,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
1,13,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,36,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
1,10,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,28,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,22
12,2,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,40,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
1,8,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,38,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
12,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
12,6,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
33,60,Féminin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,55-64,23
22,35,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,35-44,22
1,7,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
22,44,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,35-44,22
56,57,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,55-64,11
17,19,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,12
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,,1
17,43,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,12
12,25,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,25-34,17
12,11,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,47,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
12,1,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,42,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
94,30,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,94
17,28,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,35,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,12
17,39,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,12
12,14,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,40,Masculin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,56
1,0,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,,1
17,31,Féminin,Union libre,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
17,30,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,17
12,21,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
1,11,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
1,23,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
56,47,Masculin,Séparé,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,45-54,56
1,21,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,16,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
12,13,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
56,52,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
22,37,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,35-44,22
1,19,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,23,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,12
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,46,Féminin,Séparé,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,45-54,22
56,73,Masculin,Veuf(ve),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,65-74,11
1,15,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,15-24,1
12,4,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,40,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
12,12,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
1,6,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
56,51,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
12,9,Féminin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,12
22,45,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,22
1,12,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,0,0-14,1
94,20,Masculin,Célibataire,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,15-24,1
22,39,Féminin,Séparé,ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,35-44,22
56,49,Masculin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,45-54,56
22,33,Féminin,Marié(e),ABIDJAN,Urbain,AUTONOME D'ABIDJAN,1,25-34,22
